"seed","stage","variable","n_train","observed","missing_fraction","distinct","passes_screen"
202001,"outer","Q504R11",1561,1561,0,10,TRUE
202001,"outer","Q504R12",1561,1561,0,10,TRUE
202001,"outer","Q505_Q508R1",1561,1561,0,4,TRUE
202001,"outer","Q505_Q508R2",1561,1561,0,4,TRUE
202001,"outer","Q505_Q508R3",1561,1561,0,4,TRUE
202001,"outer","Q505_Q508R4",1561,1561,0,4,TRUE
202001,"outer","Q509_Q511R1",1561,1561,0,4,TRUE
202001,"outer","Q509_Q511R2",1561,1561,0,4,TRUE
202001,"outer","Q509_Q511R3",1561,1561,0,4,TRUE
202001,"outer","Q512R1",1561,1561,0,3,TRUE
202001,"outer","Q512R2",1561,1561,0,3,TRUE
202001,"outer","Q512R3",1561,1561,0,3,TRUE
202001,"outer","Q513_Q516R1",1561,1561,0,5,TRUE
202001,"outer","Q513_Q516R2",1561,1561,0,5,TRUE
202001,"outer","Q513_Q516R3",1561,1561,0,5,TRUE
202001,"outer","Q517",1561,770,0.506726457399103,15,TRUE
202001,"outer","Q518",1561,791,0.493273542600897,15,TRUE
202001,"outer","Q519",1561,770,0.506726457399103,15,TRUE
202001,"outer","Q520",1561,791,0.493273542600897,15,TRUE
202001,"outer","Q521_Q528R1",1561,1561,0,5,TRUE
202001,"outer","Q521_Q528R2",1561,1561,0,5,TRUE
202001,"outer","Q521_Q528R3",1561,1561,0,5,TRUE
202001,"outer","Q521_Q528R4",1561,1561,0,5,TRUE
202001,"outer","Q521_Q528R5",1561,1561,0,5,TRUE
202001,"outer","Q521_Q528R6",1561,1561,0,5,TRUE
202001,"outer","Q521_Q528R7",1561,1561,0,5,TRUE
202001,"outer","Q521_Q528R8",1561,1561,0,5,TRUE
202001,"outer","Q529",1561,1561,0,4,TRUE
202001,"outer","Q530",1561,708,0.546444586803331,2,TRUE
202001,"outer","Q531",1561,192,0.877001921844971,2,TRUE
202001,"outer","Q532",1561,162,0.896220371556694,5,TRUE
202001,"outer","Q533",1561,136,0.912876361306855,5,FALSE
202001,"outer","Q534R1",1561,1561,0,2,TRUE
202001,"outer","Q534R2",1561,1561,0,2,TRUE
202001,"outer","Q534R3",1561,1561,0,2,TRUE
202001,"outer","Q534R4",1561,1561,0,2,TRUE
202001,"outer","Q534R5",1561,1561,0,2,TRUE
202001,"outer","Q535_Q538R1",1561,1561,0,5,TRUE
202001,"outer","Q535_Q538R2",1561,1561,0,5,TRUE
202001,"outer","Q535_Q538R3",1561,1561,0,5,TRUE
202001,"outer","Q535_Q538R4",1561,1561,0,5,TRUE
202001,"outer","Q539R1",1561,1561,0,97,TRUE
202001,"outer","Q539R2",1561,1561,0,65,TRUE
202001,"outer","Q539R3",1561,1561,0,93,TRUE
202001,"outer","Q539R4",1561,1561,0,49,TRUE
202001,"outer","Q539R6",1561,1561,0,33,TRUE
202001,"outer","Q539R5",1561,1561,0,35,TRUE
202001,"outer","Q540R1",1561,1561,0,94,TRUE
202001,"outer","Q541",1561,1561,0,2,TRUE
202001,"outer","Q542",1561,1561,0,2,TRUE
202001,"outer","Q543",1561,1561,0,2,TRUE
202001,"outer","Q544",1561,1561,0,2,TRUE
202001,"outer","Q545R7",1561,1561,0,7,TRUE
202001,"outer","Q546R7",1561,1561,0,7,TRUE
202001,"outer","Q547R7",1561,1561,0,7,TRUE
202001,"outer","Q548R7",1561,1561,0,7,TRUE
202001,"outer","Q549R7",1561,1561,0,7,TRUE
202001,"outer","Q550R1",1561,1561,0,2,TRUE
202001,"outer","Q550R2",1561,1561,0,2,TRUE
202001,"outer","Q550R3",1561,1561,0,2,TRUE
202001,"outer","Q550R4",1561,1561,0,2,TRUE
202001,"outer","Q550R5",1561,1561,0,2,TRUE
202001,"outer","Q550R6",1561,1561,0,2,TRUE
202001,"outer","Q551_Q559R1",1561,1561,0,5,TRUE
202001,"outer","Q551_Q559R2",1561,1561,0,5,TRUE
202001,"outer","Q551_Q559R3",1561,1561,0,5,TRUE
202001,"outer","Q551_Q559R4",1561,1561,0,5,TRUE
202001,"outer","Q551_Q559R5",1561,1561,0,5,TRUE
202001,"outer","Q551_Q559R6",1561,1561,0,5,TRUE
202001,"outer","Q551_Q559R7",1561,1561,0,5,TRUE
202001,"outer","Q551_Q559R8",1561,1561,0,5,TRUE
202001,"outer","Q551_Q559R9",1561,1561,0,5,TRUE
202001,"outer","Q560R1",1561,1561,0,8,TRUE
202001,"outer","Q560R2",1561,1561,0,8,TRUE
202001,"outer","Q560R3",1561,1561,0,8,TRUE
202001,"outer","Q560R4",1561,1561,0,8,TRUE
202001,"outer","Q560R5",1561,1561,0,8,TRUE
202001,"outer","Q560R6",1561,1561,0,8,TRUE
202001,"outer","Q560R7",1561,1561,0,8,TRUE
202001,"outer","Q560R8",1561,1561,0,8,TRUE
202001,"outer","Q561",1561,598,0.616912235746316,3,TRUE
202001,"outer","Q562",1561,1561,0,5,TRUE
202001,"outer","Q563_Q572R1",1561,1561,0,3,TRUE
202001,"outer","Q563_Q572R2",1561,1561,0,3,TRUE
202001,"outer","Q563_Q572R3",1561,1561,0,3,TRUE
202001,"outer","Q563_Q572R4",1561,1561,0,3,TRUE
202001,"outer","Q563_Q572R5",1561,1561,0,3,TRUE
202001,"outer","Q563_Q572R6",1561,1561,0,3,TRUE
202001,"outer","Q563_Q572R7",1561,1561,0,3,TRUE
202001,"outer","Q563_Q572R8",1561,1561,0,3,TRUE
202001,"outer","Q563_Q572R9",1561,1561,0,3,TRUE
202001,"outer","Q563_Q572R10",1561,1561,0,3,TRUE
202001,"outer","Q573",1561,1561,0,3,TRUE
202001,"outer","Q574",1561,1561,0,4,TRUE
202001,"outer","Q575_Q581R1",1561,1561,0,100,TRUE
202001,"outer","Q575_Q581R2",1561,1561,0,101,TRUE
202001,"outer","Q575_Q581R3",1561,1561,0,101,TRUE
202001,"outer","Q575_Q581R4",1561,1561,0,101,TRUE
202001,"outer","Q575_Q581R5",1561,1561,0,101,TRUE
202001,"outer","Q575_Q581R6",1561,1561,0,100,TRUE
202001,"outer","Q575_Q581R7",1561,1561,0,101,TRUE
202001,"outer","Q582",1561,1505,0.0358744394618834,5,TRUE
202001,"outer","Q583",1561,176,0.887251761691224,5,TRUE
202001,"outer","Q584",1561,1561,0,4,TRUE
202001,"outer","Q585_Q590R1",1561,176,0.887251761691224,2,TRUE
202001,"outer","Q585_Q590R2",1561,176,0.887251761691224,2,TRUE
202001,"outer","Q585_Q590R3",1561,176,0.887251761691224,2,TRUE
202001,"outer","Q585_Q590R4",1561,176,0.887251761691224,2,TRUE
202001,"outer","Q585_Q590R5",1561,176,0.887251761691224,2,TRUE
202001,"outer","Q585_Q590R6",1561,176,0.887251761691224,2,TRUE
202001,"outer","Q591_Q596R1",1561,1561,0,5,TRUE
202001,"outer","Q591_Q596R2",1561,1561,0,5,TRUE
202001,"outer","Q591_Q596R3",1561,1561,0,5,TRUE
202001,"outer","Q591_Q596R4",1561,1561,0,5,TRUE
202001,"outer","Q591_Q596R5",1561,1561,0,5,TRUE
202001,"outer","Q591_Q596R6",1561,1561,0,5,TRUE
202001,"outer","Q597_Q602R1",1561,1561,0,5,TRUE
202001,"outer","Q597_Q602R2",1561,1561,0,5,TRUE
202001,"outer","Q597_Q602R3",1561,1561,0,5,TRUE
202001,"outer","Q597_Q602R4",1561,1561,0,5,TRUE
202001,"outer","Q597_Q602R5",1561,1561,0,5,TRUE
202001,"outer","Q597_Q602R6",1561,1561,0,5,TRUE
202001,"outer","Q603R1",1561,1561,0,10,TRUE
202001,"outer","Q603R2",1561,1561,0,10,TRUE
202001,"outer","Q603R3",1561,1561,0,10,TRUE
202001,"outer","Q603R4",1561,1561,0,10,TRUE
202001,"outer","Q603R5",1561,1561,0,10,TRUE
202001,"outer","Q603R6",1561,1561,0,10,TRUE
202001,"outer","Q603R7",1561,1561,0,10,TRUE
202001,"outer","Q603R8",1561,1561,0,10,TRUE
202001,"outer","Q603R9",1561,1561,0,10,TRUE
202001,"outer","Q603R10",1561,1561,0,10,TRUE
202001,"outer","Q604_Q605R1",1561,1561,0,4,TRUE
202001,"outer","Q604_Q605R2",1561,1561,0,4,TRUE
202001,"outer","Q606R1",1561,1323,0.152466367713004,3,TRUE
202001,"outer","Q606R2",1561,811,0.480461242793081,3,TRUE
202001,"outer","Q606R3",1561,464,0.70275464445868,3,TRUE
202001,"outer","Q606R4",1561,1004,0.356822549647662,3,TRUE
202001,"outer","Q606R5",1561,413,0.73542600896861,3,TRUE
202001,"outer","Q606R6",1561,668,0.572069186418962,3,TRUE
202001,"outer","Q607_Q610R1",1561,1561,0,24,TRUE
202001,"outer","Q607_Q610R2",1561,1561,0,24,TRUE
202001,"outer","Q607_Q610R3",1561,1561,0,24,TRUE
202001,"outer","Q607_Q610R4",1561,1561,0,24,TRUE
202001,"outer","Q611",1561,1561,0,4,TRUE
202001,"outer","Q613",1561,1561,0,2,TRUE
202001,"outer","Q614",1561,1561,0,2,TRUE
202001,"outer","Q615",1561,1561,0,3,TRUE
202001,"outer","Q616_Q618R1",1561,1561,0,4,TRUE
202001,"outer","Q616_Q618R2",1561,1561,0,4,TRUE
202001,"outer","Q616_Q618R3",1561,1561,0,4,TRUE
202001,"outer","Q619_Q626R1",1561,1561,0,5,TRUE
202001,"outer","Q619_Q626R2",1561,1561,0,5,TRUE
202001,"outer","Q619_Q626R3",1561,1561,0,5,TRUE
202001,"outer","Q619_Q626R4",1561,1561,0,5,TRUE
202001,"outer","Q619_Q626R5",1561,1561,0,5,TRUE
202001,"outer","Q619_Q626R6",1561,1561,0,5,TRUE
202001,"outer","Q619_Q626R7",1561,1561,0,5,TRUE
202001,"outer","Q619_Q626R8",1561,1561,0,5,TRUE
202001,"outer","Q627",1561,1561,0,2,TRUE
202001,"outer","Q628",1561,163,0.895579756566304,3,TRUE
202001,"outer","Q629R1",1561,756,0.515695067264574,2,TRUE
202001,"outer","Q629R2",1561,756,0.515695067264574,2,TRUE
202001,"outer","Q629R3",1561,756,0.515695067264574,2,TRUE
202001,"outer","Q629R4",1561,756,0.515695067264574,2,TRUE
202001,"outer","Q629R5",1561,756,0.515695067264574,2,TRUE
202001,"outer","Q629R6",1561,756,0.515695067264574,2,TRUE
202001,"outer","Q629R7",1561,756,0.515695067264574,2,TRUE
202001,"outer","Q630_Q632R1",1561,1561,0,2,TRUE
202001,"outer","Q630_Q632R2",1561,1561,0,2,TRUE
202001,"outer","Q630_Q632R3",1561,1561,0,2,TRUE
202001,"outer","Q633",1561,1561,0,6,TRUE
202001,"outer","Q639",1561,1561,0,5,TRUE
202001,"outer","Q640_Q645R1",1561,191,0.877642536835362,2,TRUE
202001,"outer","Q640_Q645R2",1561,486,0.688661114670083,2,TRUE
202001,"outer","Q640_Q645R3",1561,486,0.688661114670083,2,TRUE
202001,"outer","Q640_Q645R4",1561,486,0.688661114670083,2,TRUE
202001,"outer","Q640_Q645R5",1561,486,0.688661114670083,2,TRUE
202001,"outer","Q640_Q645R6",1561,486,0.688661114670083,2,TRUE
202001,"outer","Q646_Q651R1",1561,537,0.655989750160154,2,TRUE
202001,"outer","Q646_Q651R2",1561,537,0.655989750160154,2,TRUE
202001,"outer","Q646_Q651R3",1561,537,0.655989750160154,2,TRUE
202001,"outer","Q646_Q651R4",1561,537,0.655989750160154,2,TRUE
202001,"outer","Q646_Q651R5",1561,537,0.655989750160154,2,TRUE
202001,"outer","Q646_Q651R6",1561,162,0.896220371556694,2,TRUE
202001,"outer","Q646_Q651R7",1561,162,0.896220371556694,2,TRUE
202001,"outer","Q646_Q651R8",1561,162,0.896220371556694,2,TRUE
202001,"outer","Q646_Q651R9",1561,162,0.896220371556694,2,TRUE
202001,"outer","Q646_Q651R10",1561,162,0.896220371556694,2,TRUE
202001,"outer","Q646_Q651R11",1561,162,0.896220371556694,2,TRUE
202001,"outer","Q652_Q658R1",1561,538,0.655349135169763,2,TRUE
202001,"outer","Q652_Q658R2",1561,538,0.655349135169763,2,TRUE
202001,"outer","Q652_Q658R3",1561,538,0.655349135169763,2,TRUE
202001,"outer","Q652_Q658R4",1561,538,0.655349135169763,2,TRUE
202001,"outer","Q652_Q658R5",1561,538,0.655349135169763,2,TRUE
202001,"outer","Q652_Q658R6",1561,538,0.655349135169763,2,TRUE
202001,"outer","Q652_Q658R7",1561,538,0.655349135169763,2,TRUE
202001,"outer","Q659R1",1561,486,0.688661114670083,2,TRUE
202001,"outer","Q659R2",1561,486,0.688661114670083,2,TRUE
202001,"outer","Q659R3",1561,486,0.688661114670083,2,TRUE
202001,"outer","Q659R4",1561,486,0.688661114670083,2,TRUE
202001,"outer","Q659R5",1561,486,0.688661114670083,2,TRUE
202001,"outer","Q659R6",1561,486,0.688661114670083,2,TRUE
202001,"outer","Q659R7",1561,486,0.688661114670083,2,TRUE
202001,"outer","Q659R8",1561,486,0.688661114670083,2,TRUE
202001,"outer","Q660",1561,1561,0,5,TRUE
202001,"outer","Q661",1561,1561,0,5,TRUE
202001,"outer","Q662R1",1561,1561,0,2,TRUE
202001,"outer","Q662R2",1561,1561,0,2,TRUE
202001,"outer","Q662R3",1561,1561,0,2,TRUE
202001,"outer","Q662R4",1561,1561,0,2,TRUE
202001,"outer","Q662R5",1561,1561,0,2,TRUE
202001,"outer","Q662R6",1561,1561,0,2,TRUE
202001,"outer","Q663_Q666R1",1561,1561,0,5,TRUE
202001,"outer","Q663_Q666R2",1561,1561,0,5,TRUE
202001,"outer","Q663_Q666R3",1561,1561,0,5,TRUE
202001,"outer","Q663_Q666R4",1561,1561,0,5,TRUE
202001,"outer","Q667_Q671R1",1561,1561,0,2,TRUE
202001,"outer","Q667_Q671R2",1561,1561,0,2,TRUE
202001,"outer","Q667_Q671R3",1561,1561,0,2,TRUE
202001,"outer","Q667_Q671R4",1561,1561,0,2,TRUE
202001,"outer","Q667_Q671R5",1561,1561,0,2,TRUE
202001,"outer","Q672",1561,1561,0,4,TRUE
202001,"outer","Q673",1561,1561,0,4,TRUE
202001,"outer","Q674R1",1561,1561,0,11,TRUE
202001,"outer","Q675",1561,1561,0,4,TRUE
202001,"outer","Q676_Q678R1",1561,237,0.848174247277386,5,TRUE
202001,"outer","Q676_Q678R2",1561,237,0.848174247277386,5,TRUE
202001,"outer","Q676_Q678R3",1561,237,0.848174247277386,5,TRUE
202001,"outer","Q679_Q682R1",1561,237,0.848174247277386,5,TRUE
202001,"outer","Q679_Q682R2",1561,237,0.848174247277386,5,TRUE
202001,"outer","Q679_Q682R3",1561,237,0.848174247277386,5,TRUE
202001,"outer","Q679_Q682R4",1561,237,0.848174247277386,5,TRUE
202001,"outer","Q683",1561,1561,0,4,TRUE
202001,"outer","Q684",1561,1561,0,2,TRUE
202001,"outer","Q685",1561,1561,0,3,TRUE
202001,"outer","Q686",1561,1561,0,2,TRUE
202001,"outer","Q687",1561,466,0.701473414477899,2,TRUE
202001,"outer","Q688",1561,448,0.713004484304933,3,TRUE
202001,"outer","Q689",1561,1561,0,3,TRUE
202001,"outer","Q690",1561,1561,0,5,TRUE
202001,"outer","Q691",1561,1561,0,5,TRUE
202001,"outer","Q692",1561,1561,0,2,TRUE
202001,"outer","Q693_Q700R1",1561,1561,0,12,TRUE
202001,"outer","Q693_Q700R2",1561,1561,0,12,TRUE
202001,"outer","Q693_Q700R3",1561,1561,0,12,TRUE
202001,"outer","Q693_Q700R4",1561,1561,0,12,TRUE
202001,"outer","Q693_Q700R5",1561,1561,0,12,TRUE
202001,"outer","Q693_Q700R6",1561,1561,0,12,TRUE
202001,"outer","Q693_Q700R7",1561,1561,0,12,TRUE
202001,"outer","Q693_Q700R8",1561,1561,0,12,TRUE
202001,"outer","Q701_Q705R1",1561,1561,0,6,TRUE
202001,"outer","Q701_Q705R2",1561,1561,0,6,TRUE
202001,"outer","Q701_Q705R3",1561,1561,0,6,TRUE
202001,"outer","Q701_Q705R4",1561,1561,0,6,TRUE
202001,"outer","Q701_Q705R5",1561,1561,0,6,TRUE
202001,"outer","Q706_Q708R1",1561,1561,0,5,TRUE
202001,"outer","Q706_Q708R2",1561,1561,0,5,TRUE
202001,"outer","Q706_Q708R3",1561,1561,0,5,TRUE
202001,"outer","Q709_712R1",1561,1561,0,4,TRUE
202001,"outer","Q709_712R2",1561,1561,0,4,TRUE
202001,"outer","Q709_712R3",1561,1561,0,4,TRUE
202001,"outer","Q709_712R4",1561,1561,0,12,TRUE
202001,"outer","Q713",1561,1561,0,4,TRUE
202001,"outer","Q714",1561,1561,0,4,TRUE
202001,"outer","Q715_718R1",1561,1561,0,3,TRUE
202001,"outer","Q715_718R2",1561,1561,0,6,TRUE
202001,"outer","Q715_718R3",1561,1561,0,3,TRUE
202001,"outer","Q715_718R4",1561,1561,0,3,TRUE
202001,"outer","Q719",1561,1561,0,2,TRUE
202001,"outer","Q720_Q722R1",1561,1561,0,5,TRUE
202001,"outer","Q720_Q722R2",1561,1561,0,5,TRUE
202001,"outer","Q720_Q722R3",1561,1561,0,5,TRUE
202001,"outer","Q723_Q725R1",1561,1561,0,5,TRUE
202001,"outer","Q723_Q725R2",1561,1561,0,5,TRUE
202001,"outer","Q723_Q725R3",1561,1561,0,5,TRUE
202001,"outer","Q726",1561,1561,0,5,TRUE
202001,"outer","Q727_Q731R1",1561,1561,0,8,TRUE
202001,"outer","Q727_Q731R2",1561,1561,0,8,TRUE
202001,"outer","Q727_Q731R3",1561,1561,0,8,TRUE
202001,"outer","Q727_Q731R4",1561,1561,0,8,TRUE
202001,"outer","Q727_Q731R5",1561,1561,0,8,TRUE
202001,"outer","Q732_Q737R1",1561,176,0.887251761691224,7,TRUE
202001,"outer","Q732_Q737R2",1561,176,0.887251761691224,7,TRUE
202001,"outer","Q732_Q737R3",1561,176,0.887251761691224,7,TRUE
202001,"outer","Q732_Q737R4",1561,176,0.887251761691224,7,TRUE
202001,"outer","Q732_Q737R5",1561,176,0.887251761691224,7,TRUE
202001,"outer","Q732_Q737R6",1561,176,0.887251761691224,7,TRUE
202001,"outer","Q738_Q740R1",1561,176,0.887251761691224,7,TRUE
202001,"outer","Q738_Q740R2",1561,176,0.887251761691224,7,TRUE
202001,"outer","Q738_Q740R3",1561,176,0.887251761691224,7,TRUE
202001,"outer","Q741",1561,1561,0,6,TRUE
202001,"outer","Q742",1561,985,0.368994234465087,77,TRUE
202001,"outer","Q743",1561,1023,0.344650864830237,4,TRUE
202001,"outer","Q744",1561,779,0.500960922485586,4,TRUE
202001,"outer","Q745",1561,244,0.843689942344651,3,TRUE
202001,"outer","Q746A",1561,171,0.890454836643177,7,TRUE
202001,"outer","Q746B",1561,1023,0.344650864830237,7,TRUE
202001,"outer","Q747",1561,1194,0.235105701473414,3,TRUE
202001,"outer","Q748",1561,1561,0,5,TRUE
202001,"outer","Q749",1561,1561,0,5,TRUE
202001,"outer","Q750R1",1561,1561,0,2,TRUE
202001,"outer","Q750R2",1561,1561,0,2,TRUE
202001,"outer","Q750R3",1561,1561,0,2,TRUE
202001,"outer","Q750R4",1561,1561,0,2,TRUE
202001,"outer","Q750R5",1561,1561,0,2,TRUE
202001,"outer","Q750R6",1561,1561,0,2,TRUE
202001,"outer","Q750R7",1561,1561,0,2,TRUE
202001,"outer","Q751R1",1561,1561,0,2,TRUE
202001,"outer","Q751R2",1561,1561,0,2,TRUE
202001,"outer","Q751R3",1561,1561,0,2,TRUE
202001,"outer","Q751R4",1561,1561,0,2,TRUE
202001,"outer","Q751R5",1561,1561,0,2,TRUE
202001,"outer","Q752",1561,187,0.880204996796925,4,TRUE
202001,"outer","Q753",1561,824,0.472133247918001,5,TRUE
202001,"outer","Q754_Q762R1C1",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R1C2",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R1C3",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R2C1",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R2C2",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R2C3",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R3C1",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R3C2",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R3C3",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R4C1",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R4C2",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R4C3",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R5C1",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R5C2",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R5C3",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R6C1",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R6C2",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R6C3",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R7C1",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R7C2",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R7C3",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R8C1",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R8C2",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R8C3",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R9C1",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R9C2",1561,1561,0,2,TRUE
202001,"outer","Q754_Q762R9C3",1561,1561,0,2,TRUE
202001,"outer","Q763_Q766R1",1561,512,0.672005124919923,2,TRUE
202001,"outer","Q763_Q766R2",1561,512,0.672005124919923,2,TRUE
202001,"outer","Q763_Q766R3",1561,512,0.672005124919923,2,TRUE
202001,"outer","Q763_Q766R4",1561,512,0.672005124919923,2,TRUE
202001,"outer","Q767_Q771R1",1561,355,0.772581678411275,2,TRUE
202001,"outer","Q767_Q771R2",1561,355,0.772581678411275,2,TRUE
202001,"outer","Q767_Q771R3",1561,355,0.772581678411275,2,TRUE
202001,"outer","Q767_Q771R4",1561,355,0.772581678411275,2,TRUE
202001,"outer","Q767_Q771R5",1561,355,0.772581678411275,2,TRUE
202001,"outer","Q773",1561,1561,0,112,TRUE
202001,"outer","VQ773",1561,1561,0,75,TRUE
202001,"outer","Q774",1561,1493,0.0435618193465727,87,TRUE
202001,"outer","VQ774",1561,1493,0.0435618193465727,59,TRUE
202001,"outer","Q775",1561,1561,0,4,TRUE
202001,"outer","Q777",1561,442,0.716848174247277,45,TRUE
202001,"outer","Q779",1561,1123,0.28058936579116,43,TRUE
202001,"outer","Q782",1561,906,0.419602818705958,45,TRUE
202001,"outer","Q785",1561,355,0.772581678411275,2,TRUE
202001,"outer","Q788",1561,355,0.772581678411275,33,TRUE
202001,"outer","Q790",1561,1210,0.224855861627162,43,TRUE
202001,"outer","Q793R1",1561,352,0.774503523382447,5,TRUE
202001,"outer","Q793R2",1561,350,0.775784753363229,5,TRUE
202001,"outer","Q793R3",1561,353,0.773862908392056,5,TRUE
202001,"outer","Q793R4",1561,335,0.78539397821909,5,TRUE
202001,"outer","Q793R5",1561,335,0.78539397821909,5,TRUE
202001,"outer","Q794R1",1561,1561,0,2,TRUE
202001,"outer","Q794R2",1561,1561,0,2,TRUE
202001,"outer","Q794R3",1561,1561,0,2,TRUE
202001,"outer","Q794R4",1561,1561,0,2,TRUE
202001,"outer","Q794R5",1561,1561,0,2,TRUE
202001,"outer","Q794R6",1561,1561,0,2,TRUE
202001,"outer","Q795",1561,1508,0.0339525944907111,4,TRUE
202001,"outer","Q796R1",1561,355,0.772581678411275,2,TRUE
202001,"outer","Q796R2",1561,355,0.772581678411275,2,TRUE
202001,"outer","Q796R3",1561,355,0.772581678411275,2,TRUE
202001,"outer","Q796R4",1561,355,0.772581678411275,2,TRUE
202001,"outer","Q796R5",1561,355,0.772581678411275,2,TRUE
202001,"outer","Q797R1",1561,1561,0,2,TRUE
202001,"outer","Q797R2",1561,1561,0,2,TRUE
202001,"outer","Q797R3",1561,1561,0,2,TRUE
202001,"outer","Q797R4",1561,1561,0,2,TRUE
202001,"outer","Q797R5",1561,1561,0,2,TRUE
202001,"outer","Q797R6",1561,1561,0,2,TRUE
202001,"outer","Q797R7",1561,1561,0,2,TRUE
202001,"outer","Q797R8",1561,1561,0,1,FALSE
202001,"outer","Q797R9",1561,1561,0,2,TRUE
202001,"outer","Q797R10",1561,1561,0,2,TRUE
202001,"outer","Q798R1",1561,1561,0,2,TRUE
202001,"outer","Q798R2",1561,1561,0,2,TRUE
202001,"outer","Q798R3",1561,1561,0,2,TRUE
202001,"outer","Q798R4",1561,1561,0,2,TRUE
202001,"outer","Q798R5",1561,1561,0,2,TRUE
202001,"outer","Q798R6",1561,1561,0,2,TRUE
202001,"outer","Q798R7",1561,1561,0,2,TRUE
202001,"outer","Q798R8",1561,1561,0,2,TRUE
202001,"outer","Q798R9",1561,1561,0,2,TRUE
202001,"outer","Q798R10",1561,1561,0,2,TRUE
202001,"outer","Q799R1C1",1561,580,0.62844330557335,11,TRUE
202001,"outer","Q799R2C1",1561,402,0.742472773862908,9,TRUE
202001,"outer","Q799R3C1",1561,774,0.50416399743754,11,TRUE
202001,"outer","Q799R4C1",1561,366,0.765534913516976,6,TRUE
202001,"outer","Q799R5C1",1561,398,0.745035233824471,7,TRUE
202001,"outer","Q799R6C1",1561,364,0.766816143497758,4,TRUE
202001,"outer","Q799R7C1",1561,361,0.76873798846893,5,TRUE
202001,"outer","Q799R8C1",1561,359,0.770019218449712,7,TRUE
202001,"outer","Q800R1C1",1561,541,0.653427290198591,11,TRUE
202001,"outer","Q800R2C1",1561,412,0.736066623959001,9,TRUE
202001,"outer","Q800R3C1",1561,734,0.529788597053171,11,TRUE
202001,"outer","Q800R4C1",1561,378,0.757847533632287,7,TRUE
202001,"outer","Q800R5C1",1561,398,0.745035233824471,6,TRUE
202001,"outer","Q800R6C1",1561,369,0.763613068545804,4,TRUE
202001,"outer","Q800R7C1",1561,366,0.765534913516976,4,TRUE
202001,"outer","Q800R8C1",1561,362,0.768097373478539,5,TRUE
202001,"outer","Q801",1561,1561,0,9,TRUE
202001,"outer","Q802",1561,170,0.891095451633568,9,TRUE
202001,"outer","Q803",1561,1561,0,7,TRUE
202001,"outer","Q804",1561,1561,0,8,TRUE
202001,"outer","Q805",1561,1561,0,8,TRUE
202001,"outer","Q806",1561,355,0.772581678411275,70,TRUE
202001,"outer","Q807",1561,257,0.835361947469571,1,FALSE
202001,"outer","Q808",1561,1306,0.163356822549648,89,TRUE
202001,"outer","Q809",1561,1206,0.227418321588725,5,TRUE
202001,"outer","Q810",1561,645,0.58680333119795,95,TRUE
202001,"outer","Q811",1561,645,0.58680333119795,97,TRUE
202001,"outer","Q812",1561,779,0.500960922485586,6,TRUE
202001,"outer","Q813",1561,1561,0,13,TRUE
202001,"outer","Q814",1561,1561,0,6,TRUE
202001,"outer","Q815",1561,1561,0,8,TRUE
202001,"outer","Q816",1561,1561,0,5,TRUE
202001,"outer","Q817",1561,0,1,0,FALSE
202001,"outer","Q818",1561,225,0.855861627162076,4,TRUE
202001,"outer","Q819",1561,237,0.848174247277386,4,TRUE
202001,"outer","Q820",1561,1561,0,5,TRUE
202001,"outer","Q821J",1561,26,0.98334401024984,5,FALSE
202001,"outer","Q825J",1561,26,0.98334401024984,5,FALSE
202001,"outer","Q822J",1561,26,0.98334401024984,4,FALSE
202001,"outer","Q823J",1561,26,0.98334401024984,4,FALSE
202001,"outer","Q824J",1561,26,0.98334401024984,3,FALSE
202001,"outer","Q822K",1561,24,0.984625240230621,5,FALSE
202001,"outer","Q825K",1561,24,0.984625240230621,5,FALSE
202001,"outer","Q821K",1561,24,0.984625240230621,5,FALSE
202001,"outer","Q823K",1561,24,0.984625240230621,4,FALSE
202001,"outer","Q824K",1561,24,0.984625240230621,4,FALSE
